pincode,state,latitude,longitude
110001,New Delhi,28.62807465,77.21784973
110002,New Delhi,28.63912773,77.23944092
110003,New Delhi,28.59873009,77.22299194
110004,New Delhi,28.61584091,77.20375824
110005,New Delhi,28.65024185,77.18899536
110006,New Delhi,28.65598488,77.23162079
110007,New Delhi,28.68737221,77.20819855
110008,New Delhi,28.64297104,77.15975952
110010,New Delhi,28.5745163,77.09037781
110011,New Delhi,28.60441399,77.21090698
110012,New Delhi,28.63707542,77.15422058
110013,New Delhi,28.58737373,77.25413513
110014,New Delhi,28.58137894,77.25440216
110015,New Delhi,28.65505219,77.14865112
110016,New Delhi,28.54667091,77.19786835
110017,New Delhi,28.54464149,77.21268463
110018,New Delhi,28.63794899,77.08297729
110019,New Delhi,28.54287148,77.25499725
110020,New Delhi,28.31653595,77.68269348
110021,New Delhi,28.57928658,77.17164612
110022,New Delhi,28.56891251,77.17262268
110023,New Delhi,28.57552147,77.19670105
110024,New Delhi,28.56880379,77.24337006
110025,New Delhi,28.53904724,77.28850555
110026,New Delhi,28.65823174,77.13787842
110027,New Delhi,28.64476013,77.11665344
110028,New Delhi,28.62971497,77.14221954
110029,New Delhi,28.57029343,77.20357513
110030,New Delhi,28.51527405,77.19799042
110031,New Delhi,28.65382957,77.27280426
110032,New Delhi,28.67647362,77.28567505
110033,New Delhi,28.72131157,77.17201233
110034,New Delhi,28.694561,77.13612366
110035,New Delhi,28.6805954,77.1630249
110036,New Delhi,28.81738281,77.16883087
110037,New Delhi,28.54428864,77.12746429
110038,New Delhi,28.51310349,77.1068573
110039,New Delhi,28.7978878,77.04210663
110040,New Delhi,28.84991646,77.09049988
110041,New Delhi,28.66676712,77.05078125
110042,New Delhi,28.7564373,77.13105011
110043,New Delhi,28.5829277,76.96941376
110044,New Delhi,28.51440048,77.29817963
110045,New Delhi,28.59220314,77.08312225
110046,New Delhi,28.60694313,77.10158539
110047,New Delhi,28.46642876,77.13568878
110048,New Delhi,28.54304504,77.24034119
110049,New Delhi,28.55956841,77.2226181
110051,New Delhi,28.65316582,77.28694916
110052,New Delhi,28.68358803,77.17529297
110053,New Delhi,28.6919136,77.2798233
110054,New Delhi,28.68409348,77.22168732
110055,New Delhi,28.64349937,77.21238708
110056,New Delhi,28.68002892,77.10669708
110057,New Delhi,28.56670189,77.16099548
110058,New Delhi,28.6187973,77.08638763
110059,New Delhi,28.62248421,77.05181122
110060,New Delhi,28.63871765,77.18515015
110061,New Delhi,28.54695129,77.05142212
110062,New Delhi,28.51296806,77.23723602
110063,New Delhi,28.67119408,77.1065979
110064,New Delhi,28.62572861,77.11444855
110065,New Delhi,28.57400322,77.24326324
110066,New Delhi,28.55799866,77.18226624
110067,New Delhi,28.52674103,77.16841125
110070,New Delhi,28.52044296,77.16220093
110071,New Delhi,28.55321503,77.00217438
110072,New Delhi,28.65109634,76.94659424
110073,New Delhi,28.56473923,76.88946533
110081,New Delhi,28.71872711,77.00675964
110082,New Delhi,28.79161072,77.10231781
110083,New Delhi,28.69246674,77.08809662
110084,New Delhi,28.73764801,77.20449829
110088,New Delhi,28.70880508,77.16448212
110091,New Delhi,28.59915543,77.2976532
110092,New Delhi,28.63084412,77.30594635
110093,New Delhi,28.69607353,77.30245209
110094,New Delhi,28.71620369,77.27266693
110096,New Delhi,28.60809517,77.33036041
121001,Uttar Pradesh,28.39418983,77.30281067
121002,Uttar Pradesh,28.41577339,77.32467651
121005,Uttar Pradesh,28.36411667,77.29541779
121006,Uttar Pradesh,28.3721981,77.32553101
121007,Uttar Pradesh,28.3905201,77.32309723
121101,Uttar Pradesh,28.34943008,77.38828278
121102,Uttar Pradesh,28.141222,77.33288574
122001,Haryana,28.42943954,77.04295349
122005,Haryana,28.32480621,76.78289032
122015,Haryana,28.30048561,76.98281097
122016,Haryana,28.50865364,77.07372284
122050,Haryana,28.35912323,76.93627167
122101,Haryana,28.41039848,77.04956055
122103,Haryana,28.19239235,77.04165649
122104,Haryana,27.78820992,76.9469986
122105,Haryana,28.25691032,76.93263245
122107,Haryana,28.06661797,77.02894592
122108,Haryana,27.9095192,77.01221466
123001,Haryana,28.09547997,76.14746857
123021,Haryana,28.1001339,76.2350235
123023,Haryana,27.85719109,76.08750916
123024,Haryana,28.37192345,75.96957397
123027,Haryana,28.3530941,76.28070831
123029,Haryana,28.26933289,76.14681244
123301,Haryana,28.36003113,76.53397369
123306,Haryana,28.59199333,76.27198029
123308,Haryana,28.51343536,75.94617462
123401,Haryana,28.15021896,76.67905426
123411,Uttar Pradesh,28.29771233,76.40129852
123412,Haryana,28.08260727,76.48906708
123501,Haryana,28.08292961,76.57955933
123502,Haryana,28.24320793,76.69287109
123503,Haryana,28.32591438,76.77870178
123506,Haryana,28.4479599,76.82292938
124001,Haryana,28.8878746,76.60773468
124021,Haryana,28.85401535,76.66416168
124022,Haryana,28.89320755,76.43504333
124029,Haryana,28.79637527,76.57794189
124102,Haryana,28.67540169,76.64137268
124103,Haryana,28.6091156,76.65537262
124104,Haryana,28.59615135,76.70471191
124107,Haryana,28.76355934,76.62659454
124108,Haryana,28.47637749,76.65699005
124109,Haryana,28.46086311,76.55111694
124111,Haryana,28.93754578,76.32862091
124112,Haryana,28.98041344,76.30553436
124113,Haryana,28.82649994,76.40016937
124202,Haryana,28.68632698,76.48547363
124303,Haryana,29.03103447,76.629776
124402,Haryana,28.77706718,76.77031708
124404,Haryana,28.83370781,76.84344482
124411,Haryana,28.84717751,76.50904846
124501,Haryana,28.73849678,76.77103424
124504,Haryana,28.67686844,76.73954773
124505,Haryana,28.78656578,76.86129761
124507,Haryana,28.68946648,76.93287659
124514,Haryana,29.03105545,76.51252747
124525,Haryana,28.73738289,76.89334869
125001,Haryana,29.15143967,75.72499847
125004,Haryana,29.13995552,75.69668579
125005,Haryana,29.2047596,75.62879181
125011,Haryana,29.13544846,75.74519348
125029,Haryana,28.69643593,75.88153076
125032,Haryana,28.94976997,76.03174591
125033,Haryana,29.09295273,75.94848633
125037,Haryana,28.9472332,75.82501221
125039,Haryana,29.25377846,76.15578461
125040,Haryana,28.8701973,75.91530609
125042,Haryana,29.09435844,76.23391724
125044,Haryana,29.11641121,75.81964111
125046,Haryana,28.91103363,75.61234283
125047,Haryana,29.32936478,75.63098907
125048,Haryana,29.42010689,75.54316711
125049,Haryana,29.21757889,76.00478363
125050,Haryana,29.52088547,75.47207642
125051,Haryana,29.67865944,75.54734802
125052,Haryana,29.2690258,75.45929718
125055,Haryana,29.52495766,75.01703644
125060,Haryana,29.57531357,75.15868378
125065,Haryana,28.70619583,76.0422287
125076,Haryana,29.52802467,74.83735657
125077,Haryana,29.54656601,75.00985718
125078,Haryana,29.67115974,75.07891846
125102,Haryana,29.44958878,74.70309448
125103,Haryana,29.73442841,74.68896484
125104,Haryana,29.90104866,74.74219513
125106,Haryana,29.66080475,75.72463989
125112,Haryana,29.41757202,76.0622406
125201,Haryana,29.81225967,75.0355072
126009,Haryana,29.50738335,75.88156128
126010,Haryana,29.36611748,75.90706635
126101,Haryana,29.18630409,76.3835144
126102,Haryana,29.32284737,76.36183167
126110,Haryana,29.37985992,76.44177246
126111,Haryana,29.384058,76.51583099
126113,Haryana,29.34072876,76.51818848
126114,Haryana,29.25868797,76.35600281
126115,Haryana,29.45757675,76.22033691
126116,Haryana,29.58229828,76.14722443
131001,Haryana,28.99269104,77.01541138
131023,Haryana,28.92682266,77.13889313
131024,Haryana,29.05027962,76.88179016
131027,Haryana,29.02260971,77.06265259
131029,Haryana,28.93670845,77.09468842
131101,Haryana,29.1538105,76.98950195
131102,Haryana,29.10394859,76.94879913
131103,Haryana,28.8464241,76.99730682
132001,Haryana,29.68872261,76.99614716
132024,Haryana,29.72642708,76.74601746
132026,Haryana,29.76076126,76.55905151
132027,Haryana,29.79965973,76.39898682
132035,Haryana,30.03824425,76.29756927
132036,Haryana,29.6515274,76.86921692
132037,Haryana,29.61088943,76.96393585
132039,Haryana,29.52326012,76.58918762
132041,Haryana,29.87850189,77.0562973
132043,Haryana,29.6564312,76.54042053
132046,Haryana,29.50809288,76.75291443
132101,Haryana,29.25691223,76.99092102
132102,Haryana,29.20665932,77.02062988
132103,Haryana,29.40005875,76.97074127
132104,Haryana,29.3856411,76.98448944
132108,Haryana,29.39309692,76.95135498
132113,Haryana,29.41839218,76.79962158
132116,Haryana,29.80183792,76.92984772
132117,Haryana,29.86007881,76.93881989
132118,Haryana,29.96937561,76.84828186
132128,Haryana,29.97837257,76.58323669
132135,Haryana,30.16385651,76.87033844
132145,Haryana,29.31074333,76.90517426
133001,Haryana,30.3414135,76.85191345
133004,Haryana,30.347435,76.80880737
133005,Haryana,30.34188271,76.85011292
133102,Haryana,30.23313522,76.90459442
133104,Haryana,30.31124687,76.9664917
133201,Haryana,30.20557594,77.04351044
133203,Haryana,30.27178764,77.05460358
133204,Haryana,30.41537857,77.21858978
133206,Haryana,30.29290581,77.22234344
133207,Haryana,30.25227356,77.04869843
133301,Haryana,30.87838173,76.85375977
133302,Haryana,30.8373642,76.93827057
134002,Haryana,30.3816967,76.7774353
134003,Haryana,30.36772537,76.78274536
134007,Haryana,30.37272835,76.80596924
134102,Haryana,30.80444145,76.91481018
134104,Haryana,30.79955673,76.91518402
134108,Haryana,30.69564056,76.84570313
134109,Haryana,30.69658852,76.85309601
134112,Haryana,30.47326088,76.87828827
134113,Haryana,30.68067741,76.8390274
134118,Haryana,30.558218,76.94001007
134202,Haryana,30.42879677,77.02962494
134203,Haryana,30.44630241,77.12078094
134204,Haryana,30.55783844,77.02993774
134205,Haryana,30.6877594,77.08716583
135001,Haryana,30.14395142,77.29546356
135002,Haryana,30.13683319,77.27988434
135003,Haryana,30.16638184,77.31562042
135103,Haryana,30.23066902,77.3055954
140001,Punjab,31.00328827,76.43875885
140102,Punjab,30.82969093,76.49480438
140104,Punjab,30.77498436,76.61998749
140109,Punjab,30.87594414,76.65618896
140112,Punjab,30.87635994,76.36094666
140117,Punjab,31.16561127,76.47810364
140118,Punjab,31.23592186,76.49580383
140124,Punjab,31.37851715,76.37277985
140126,Punjab,31.30829811,76.34899139
140301,Punjab,30.75885963,76.65291595
140306,Punjab,30.6571331,76.72624207
140307,Punjab,30.70518494,76.65667725
140401,Punjab,30.48195267,76.58904266
140405,Punjab,30.5711174,76.31752014
140406,Punjab,30.61998177,76.39918518
140412,Punjab,30.68114471,76.44729614
140413,Punjab,30.77484322,76.56383514
140501,Punjab,30.46676636,76.81365967
140506,Punjab,30.54488564,76.77141571
140601,Punjab,30.55099678,76.7122879
140602,Punjab,30.58762741,76.62465668
140701,Punjab,30.38820648,76.55303192
140702,Punjab,30.33119202,76.61000061
140802,Punjab,30.7767601,76.38843536
141001,Punjab,30.90319824,75.8292923
141002,Punjab,30.90299416,75.82331848
141003,Punjab,30.87757111,75.86557007
141004,Punjab,30.91198158,75.81554413
141007,Punjab,30.92332458,75.87837219
141008,Punjab,30.92767906,75.84654236
141102,Punjab,30.84375,75.68067169
141104,Punjab,30.78489876,75.64395142
141105,Punjab,30.77382469,75.65220642
141106,Punjab,30.76598358,75.65151978
141107,Punjab,30.7218647,75.63885498
141108,Punjab,30.70537949,75.69252014
141109,Punjab,30.65552902,75.59075928
141113,Punjab,30.84919739,76.08105469
141114,Punjab,30.83517075,76.19281006
141115,Punjab,30.91167831,76.19571686
141116,Punjab,30.80962372,75.80828094
141118,Punjab,30.74104118,75.85562897
141119,Punjab,30.63484573,75.93690491
141120,Punjab,30.84070015,75.97957611
141121,Punjab,30.86692047,76.27990723
141122,Punjab,30.83890152,75.89949036
141201,Punjab,30.76695824,75.82336426
141203,Punjab,30.75424767,75.78076935
141204,Punjab,30.69853783,75.84037018
141205,Punjab,30.68322563,75.75312805
141206,Punjab,30.75743484,75.91334534
141310,Punjab,31.12643623,75.47613525
141401,Punjab,30.70173836,76.22270966
141412,Punjab,30.7508297,76.11631775
141416,Punjab,30.71674347,76.05091858
141417,Punjab,30.73952293,76.17694855
141418,Punjab,30.80531693,76.05064392
141419,Punjab,30.72614098,75.94004059
141421,Punjab,30.793787,76.03391266
142001,Punjab,30.81178093,75.17422485
142011,Punjab,30.81514168,75.25395203
142023,Punjab,30.82182503,75.62275696
142026,Punjab,30.802742,75.48245239
142027,Punjab,30.91689682,75.72168732
142029,Punjab,30.79994202,75.75654602
142031,Punjab,30.60074234,75.42925262
142032,Punjab,30.63483047,75.52219391
142034,Punjab,30.67868423,75.50072479
142037,Punjab,30.67896843,75.34169006
142040,Punjab,30.72727013,75.27383423
142042,Punjab,30.94070625,75.23226166
142044,Punjab,31.10543633,74.98065186
142046,Punjab,30.55968666,75.23418427
142047,Punjab,30.97501755,74.97331238
142048,Punjab,30.80746841,75.04531097
142050,Punjab,30.92690659,74.89614868
142052,Punjab,30.87764168,74.78733063
142053,Punjab,30.77431679,75.34279633
142055,Punjab,30.58808708,75.28510284
142057,Punjab,30.55195045,75.13775635
143001,Punjab,31.65684509,74.86186218
143002,Punjab,31.62548828,74.86929321
143004,Punjab,31.66478729,74.91828156
143006,Punjab,31.61651993,74.88579559
143102,Punjab,31.84354782,74.72649384
143103,Punjab,31.89690018,74.87580872
143104,Punjab,31.65859222,74.87828827
143105,Punjab,31.63395309,74.80721283
143108,Punjab,31.5977211,74.6055603
143110,Punjab,31.71743011,74.62634277
143111,Punjab,31.54948044,75.17485809
143112,Punjab,31.51997566,75.19367981
143113,Punjab,31.64122581,74.92929077
143115,Punjab,31.5722065,75.00806427
143116,Punjab,31.64040375,75.18237305
143117,Punjab,31.42179298,75.10407257
143202,Punjab,31.5560627,75.26628113
143301,Punjab,31.48595619,74.78507233
143304,Punjab,31.29350281,74.68293762
143305,Punjab,31.27824211,74.55194855
143401,Punjab,31.45985031,74.91947174
143406,Punjab,31.5055027,75.02196503
143407,Punjab,31.38456154,75.09357452
143408,Punjab,31.23130035,74.99940491
143410,Punjab,31.28080177,74.94589996
143411,Punjab,31.3819561,75.00287628
143412,Punjab,31.19074821,74.9397583
143415,Punjab,31.33554268,74.85540771
143416,Punjab,31.25983047,74.81413269
143419,Punjab,31.16557121,74.58407593
143501,Punjab,31.65554237,74.93706512
143504,Punjab,31.73942184,75.09550476
143505,Punjab,31.81602859,75.20791626
143506,Punjab,31.8193531,75.21704102
143512,Punjab,31.99716949,75.18470001
143514,Punjab,31.68366623,75.3817215
143515,Punjab,31.81708336,75.39720917
143516,Punjab,31.81860733,75.37578583
143518,Punjab,31.88921547,75.30383301
143521,Punjab,32.03666687,75.39896393
143526,Punjab,32.0716362,75.32301331
143527,Punjab,31.78133392,75.45017242
143528,Punjab,31.90655518,75.44621277
143529,Punjab,31.96798706,75.41510773
143530,Punjab,31.99584961,75.45581055
143531,Punjab,32.12665558,75.47336578
143534,Punjab,32.19169998,75.46394348
143601,Punjab,31.70808983,74.92819977
143602,Punjab,31.86111259,74.96457672
143603,Punjab,31.96539307,74.90839386
143604,Punjab,32.0317421,75.02747345
144001,Punjab,31.31887245,75.57789612
144002,Punjab,31.32635498,75.55645752
144003,Punjab,31.29989052,75.57334137
144004,Punjab,31.35188675,75.5802536
144005,Punjab,31.31672096,75.60535431
144006,Punjab,31.31579018,75.58444214
144007,Punjab,31.31845093,75.63082886
144009,Punjab,31.34652519,75.61578369
144011,Punjab,31.3932972,75.53120422
144020,Punjab,31.2449131,75.61698914
144021,Punjab,31.34315872,75.55354309
144022,Punjab,31.29635429,75.59200287
144026,Punjab,31.28571892,75.56024933
144027,Punjab,31.37153053,75.55345154
144102,Punjab,31.4162941,75.70565033
144103,Punjab,31.42941475,75.71694183
144203,Punjab,31.67096329,75.64244843
144204,Punjab,31.6744957,75.63368225
144205,Punjab,31.81816673,75.6609726
144206,Punjab,31.76589203,75.8527832
144207,Punjab,31.73570442,75.76094055
144208,Punjab,31.62553978,75.8330307
144209,Punjab,31.71313477,75.8935318
144214,Punjab,31.92287827,75.58996582
144216,Punjab,31.94734383,75.86886597
144221,Punjab,31.97731209,75.74062347
144222,Punjab,31.89472389,75.75655365
144223,Punjab,31.87265205,75.84231567
144303,Punjab,31.4762516,75.6350174
144305,Punjab,31.75019646,75.63759613
144401,Punjab,31.21901131,75.80171967
144402,Punjab,31.22768021,75.71922302
144403,Punjab,31.26312828,75.75411224
144404,Punjab,31.32797813,75.8961792
144408,Punjab,31.33310127,75.87998962
144410,Punjab,31.02799416,75.80314636
144417,Punjab,31.05686188,75.9994812
144418,Punjab,31.11503792,75.81335449
144421,Punjab,31.09004593,76.07667542
144422,Punjab,31.04937744,75.95746613
144502,Punjab,31.15778732,75.85840607
144503,Punjab,31.22723961,75.89001465
144505,Punjab,31.18460464,75.99198914
144506,Punjab,31.20579147,76.06013489
144508,Punjab,31.14406395,76.0606842
144509,Punjab,31.15439224,75.96229553
144510,Punjab,31.2284317,75.9912262
144511,Punjab,31.11641884,75.9958725
144512,Punjab,31.16581345,76.03502655
144514,Punjab,31.12189102,76.12299347
144515,Punjab,31.02955437,76.19728088
144516,Punjab,31.10763741,76.15592957
144517,Punjab,31.06473732,76.11945343
144518,Punjab,31.03115082,76.06752777
144521,Punjab,31.06361008,76.30236053
144522,Punjab,31.03335381,76.39057922
144524,Punjab,31.19080162,76.2609787
144525,Punjab,31.14623642,76.26648712
144526,Punjab,31.11854172,76.24646759
144528,Punjab,31.2541523,76.11026764
144529,Punjab,31.29535484,76.086586
144530,Punjab,31.34646034,76.14642334
144601,Punjab,31.37677765,75.35655212
144623,Punjab,31.27643394,75.47937775
144626,Punjab,31.19430733,75.20166016
144628,Punjab,31.31040573,75.21403503
144629,Punjab,31.16052055,75.20751953
144701,Punjab,31.14923096,75.30549622
144801,Punjab,31.44113731,75.50002289
144804,Punjab,31.51114655,75.34222412
145001,Punjab,32.27186584,75.65731049
145022,Punjab,32.44465637,75.88455963
145025,Punjab,32.2616272,75.5785141
145026,Punjab,32.27777863,75.44285583
145027,Punjab,32.29187012,75.37872314
146001,Punjab,31.52910423,75.88067627
146022,Punjab,31.51003075,75.86386871
146023,Punjab,31.52204704,75.95354462
146101,Punjab,31.38601685,76.00110626
146102,Punjab,31.44512749,75.99886322
146105,Punjab,31.38451195,75.99832153
146107,Punjab,31.32666779,75.99686432
146111,Punjab,31.4531765,75.87757111
146112,Punjab,31.40246391,75.89759064
146114,Punjab,31.56544876,75.75636292
147001,Punjab,30.33991623,76.38788605
147002,Punjab,30.34789085,76.43063354
147021,Punjab,30.36631012,76.47992706
147101,Punjab,30.18445015,76.224617
147102,Punjab,29.98888016,76.15000916
147103,Punjab,30.30275726,76.45462036
147104,Punjab,30.51610184,76.34236145
147105,Punjab,29.90555763,76.08931732
147201,Punjab,30.37350845,76.15238953
147203,Punjab,30.5958271,76.21143341
147301,Punjab,30.66450882,76.29034424
148001,Punjab,30.24989128,75.8377533
148020,Punjab,30.5555172,75.74286652
148021,Punjab,30.67601395,75.82888794
148022,Punjab,30.47159576,76.01155853
148023,Punjab,30.52200699,75.88489532
148024,Punjab,30.37710762,75.8483429
148027,Punjab,29.82206345,76.08758545
148029,Punjab,30.0950489,75.67225647
148031,Punjab,29.9376297,75.80466461
148033,Punjab,29.82741165,75.98187256
148034,Punjab,30.31439018,75.82437134
148035,Punjab,30.07349777,75.9857254
148101,Punjab,30.37286377,75.54243469
148104,Punjab,30.52708435,75.55545807
148105,Punjab,30.28333664,75.58017731
148106,Punjab,30.22520256,75.68724823
148107,Punjab,30.30795288,75.47994232
148108,Punjab,30.30163002,75.38043213
151001,Punjab,30.21417809,74.95013428
151102,Punjab,30.33145714,75.08241272
151103,Punjab,30.26537704,75.24026489
151104,Punjab,30.3161602,75.25270844
151108,Punjab,30.48387909,75.19802094
151202,Punjab,30.30950546,74.95623016
151203,Punjab,30.67488861,74.75642395
151204,Punjab,30.58105469,74.82060242
151207,Punjab,30.61370659,74.92041016
151208,Punjab,30.52192497,74.93734741
151210,Punjab,30.19406128,74.40812683
151301,Punjab,29.96302223,74.94369507
151302,Punjab,29.97489166,75.09283447
151401,Punjab,30.06573486,74.78681183
151501,Punjab,29.86211777,75.68070221
151505,Punjab,29.97926903,75.39469147
151506,Punjab,29.79722595,75.33019257
151507,Punjab,29.68466568,75.23897552
151509,Punjab,30.08874512,75.21849823
152001,Punjab,30.9128418,74.59713745
152005,Punjab,30.97545242,74.76495361
152021,Punjab,31.05880737,74.81014252
152023,Punjab,30.70182037,74.31398773
152024,Punjab,30.63319588,74.27628326
152025,Punjab,30.50874519,74.66658783
152026,Punjab,30.47142601,74.52194214
152031,Punjab,30.36968803,74.65863037
152032,Punjab,30.39587402,74.47447968
152033,Punjab,30.50078392,74.15870667
152101,Punjab,30.20406151,74.65616608
152107,Punjab,30.16564941,74.61704254
152112,Punjab,30.26532173,74.52898407
152113,Punjab,30.03646851,74.60594177
152114,Punjab,30.06294441,74.48267365
152116,Punjab,30.13687325,74.19150543
152117,Punjab,30.17197418,74.29727936
152121,Punjab,30.24397659,74.0102005
152123,Punjab,30.40239906,74.02516174
152128,Punjab,30.11982918,74.02554321
152132,Punjab,30.02035332,73.95831299
160001,Chandigarh,30.75802803,76.80453491
160002,Chandigarh,30.69965935,76.791008
160003,Chandigarh,30.68341446,76.79390717
160008,Chandigarh,30.73739815,76.79512787
160009,Chandigarh,30.74302673,76.79307556
160011,Chandigarh,30.75894165,76.78322601
160012,Chandigarh,30.76708984,76.78201294
160014,Chandigarh,30.75605774,76.76332092
160016,Chandigarh,30.7507019,76.78144836
160017,Chandigarh,30.73325729,76.47418213
160018,Chandigarh,30.73404884,76.78787231
160019,Chandigarh,30.72830963,76.79301453
160020,Chandigarh,30.72134399,76.78186798
160022,Chandigarh,30.72712517,76.77680206
160023,Chandigarh,30.73958015,76.76605988
160036,Chandigarh,30.73681259,76.74250031
160055,Chandigarh,30.7246685,76.70806885
160059,Chandigarh,30.71467209,76.71918488
160101,Chandigarh,30.71206856,76.83451843
171001,Himachal Pradesh,31.10209656,77.17472076
171002,Himachal Pradesh,31.08738136,77.18019867
171003,Himachal Pradesh,31.10730743,77.16598511
171004,Himachal Pradesh,31.09738541,77.15085602
171006,Himachal Pradesh,31.10527229,77.19230652
171007,Himachal Pradesh,31.12999916,77.22742462
171009,Himachal Pradesh,31.08063316,77.17984772
171011,Himachal Pradesh,31.1129055,77.1085968
171012,Himachal Pradesh,31.107481,77.2115097
171102,Himachal Pradesh,31.22604179,76.92079163
171103,Himachal Pradesh,31.20386505,77.0247879
171201,Himachal Pradesh,31.11989212,77.35897827
171202,Himachal Pradesh,31.11739731,77.53622437
171204,Himachal Pradesh,31.14055634,77.54582977
171205,Himachal Pradesh,31.11406708,77.6452179
171207,Himachal Pradesh,31.1974144,77.7540741
171208,Himachal Pradesh,31.23069191,77.87807465
171209,Himachal Pradesh,31.07792854,77.33037567
171210,Himachal Pradesh,30.91116524,77.57939148
171211,Himachal Pradesh,30.99722481,77.57553864
171212,Himachal Pradesh,31.20527267,77.40315247
171213,Himachal Pradesh,31.26433372,77.48049927
171214,Himachal Pradesh,31.25744247,77.85033417
171215,Himachal Pradesh,31.11744118,77.78270721
171216,Himachal Pradesh,31.10833549,77.82946014
171217,Himachal Pradesh,30.83309555,77.58189392
171304,Himachal Pradesh,31.38185501,77.20605469
172002,Himachal Pradesh,31.48108292,77.58184052
172021,Himachal Pradesh,31.303442,77.58361053
172022,Himachal Pradesh,31.42930794,77.68003845
172023,Himachal Pradesh,31.42344093,77.57808685
172025,Himachal Pradesh,31.39080238,77.43912506
172026,Himachal Pradesh,31.47226715,77.3720932
172027,Himachal Pradesh,31.34225655,77.37084961
172030,Himachal Pradesh,31.32710648,77.49694061
172032,Himachal Pradesh,31.4935112,77.4693985
172033,Himachal Pradesh,31.37243652,77.48536682
172101,Himachal Pradesh,31.52860069,77.78037262
172102,Himachal Pradesh,31.50512314,77.95783234
172103,Himachal Pradesh,31.55298042,77.97873688
172104,Himachal Pradesh,31.53582001,78.07323456
172105,Himachal Pradesh,31.44152641,78.20875549
172106,Himachal Pradesh,31.43641472,78.2599411
172107,Himachal Pradesh,31.53638268,78.27225494
172108,Himachal Pradesh,31.53318977,78.24932861
172109,Himachal Pradesh,31.60456848,78.4430542
172110,Himachal Pradesh,31.66356468,78.427948
172111,Himachal Pradesh,31.80170822,78.60354614
172112,Himachal Pradesh,31.89584351,78.57845306
172113,Himachal Pradesh,32.11987686,78.30963135
172114,Himachal Pradesh,32.33187103,78.00816345
173001,Himachal Pradesh,30.54364777,77.33726501
173021,Himachal Pradesh,30.48648834,77.53638458
173022,Himachal Pradesh,30.61822891,77.43223572
173023,Himachal Pradesh,30.68896294,77.44352722
173024,Himachal Pradesh,30.73585892,77.21174622
173025,Himachal Pradesh,30.45541,77.64419556
173027,Himachal Pradesh,30.72440338,77.68657684
173029,Himachal Pradesh,30.60360718,77.69498444
173101,Himachal Pradesh,30.85437965,77.31668091
173104,Himachal Pradesh,30.79153061,77.44615936
173201,Himachal Pradesh,31.59311295,76.42070007
173208,Himachal Pradesh,31.09799767,76.98451996
173209,Himachal Pradesh,30.89989662,77.02009583
173212,Himachal Pradesh,30.92419052,77.03930664
173215,Himachal Pradesh,30.96855927,77.10506439
173217,Himachal Pradesh,30.94626236,77.19417572
173218,Himachal Pradesh,31.08982849,76.86356354
173219,Himachal Pradesh,31.0405159,77.12084961
173223,Himachal Pradesh,30.98864555,77.41539764
174001,Himachal Pradesh,31.34194565,76.7894516
174004,Himachal Pradesh,31.39252281,76.75387573
174011,Himachal Pradesh,31.23675919,76.68477631
174012,Himachal Pradesh,31.38917351,76.83718872
174021,Himachal Pradesh,31.44538307,76.71947479
174028,Himachal Pradesh,31.56906319,76.68673706
174029,Himachal Pradesh,31.41607666,76.64588928
174030,Himachal Pradesh,31.41285706,76.54536438
174031,Himachal Pradesh,31.36755753,76.63588715
174032,Himachal Pradesh,31.25789261,76.85814667
174033,Himachal Pradesh,31.32033157,76.84119415
174101,Himachal Pradesh,31.05801773,76.70404053
174102,Himachal Pradesh,31.13282013,76.77108765
174103,Himachal Pradesh,30.92026901,76.82332611
174201,Himachal Pradesh,31.35384941,76.49945831
174301,Himachal Pradesh,31.36190987,76.32687378
174302,Himachal Pradesh,31.54439926,76.21773529
174303,Himachal Pradesh,31.46768379,76.26860046
174305,Himachal Pradesh,31.53223038,76.41311646
174306,Himachal Pradesh,31.43149948,76.30261993
174308,Himachal Pradesh,31.53789139,76.41174316
174309,Himachal Pradesh,31.51592636,76.50950623
174310,Himachal Pradesh,31.30994225,76.54038239
174311,Himachal Pradesh,31.57946968,76.51383972
174315,Himachal Pradesh,29.40525436,78.58069611
175001,Himachal Pradesh,31.68362808,76.92591858
175004,Himachal Pradesh,31.59103966,76.73714447
175005,Himachal Pradesh,31.77506828,76.98574829
175006,Himachal Pradesh,31.57589912,76.96888733
175007,Himachal Pradesh,31.4820118,77.73662567
175021,Himachal Pradesh,31.65114403,76.94561768
175024,Himachal Pradesh,31.69223404,76.71037292
175025,Himachal Pradesh,31.75532722,76.71794128
175026,Himachal Pradesh,31.75559616,76.66594696
175027,Himachal Pradesh,31.52425385,76.96694183
175028,Himachal Pradesh,31.5459938,77.03082275
175029,Himachal Pradesh,31.57981873,77.08099365
175030,Himachal Pradesh,31.48330498,76.79748535
175031,Himachal Pradesh,31.43963623,77.05770111
175032,Himachal Pradesh,31.95331764,76.72322845
175033,Himachal Pradesh,31.56436729,76.74823761
175036,Himachal Pradesh,31.55820274,76.82718658
175037,Himachal Pradesh,31.71027184,76.68791962
175038,Himachal Pradesh,31.46598816,77.44738007
175039,Himachal Pradesh,31.56077385,77.12094879
175040,Himachal Pradesh,31.79743385,76.79382324
175047,Himachal Pradesh,31.5293808,77.24716949
175048,Himachal Pradesh,31.54772568,77.19137573
175049,Himachal Pradesh,31.6775322,76.80387878
